Date,ID,Value
5/18/2020 0:00,FC03043213,8.4385
5/18/2020 1:00,FC03043213,9.99764
5/18/2020 2:00,FC03043213,8.44538
5/18/2020 3:00,FC03043213,9.9803
5/18/2020 4:00,FC03043213,5.34445
5/18/2020 5:00,FC03043213,10.0011
5/18/2020 6:00,FC03043213,10.0011
5/18/2020 7:00,FC03043213,9.98376
5/18/2020 8:00,FC03043213,8.42113
5/18/2020 9:00,FC03043213,6.89668
5/18/2020 10:00,FC03043213,8.4385
5/18/2020 11:00,FC03043213,8.4385
5/18/2020 12:00,FC03043213,8.46285
5/18/2020 13:00,FC03043213,9.94543
5/18/2020 14:00,FC03043213,6.87593
5/18/2020 15:00,FC03043213,18.3578
5/18/2020 16:00,FC03043213,10.0011
5/18/2020 17:00,FC03043213,52160.2
5/18/2020 18:00,FC03043213,54097.4
5/18/2020 19:00,FC03043213,54932.4
5/18/2020 20:00,FC03043213,51302.6
5/18/2020 21:00,FC03043213,55001.1
5/18/2020 22:00,FC03043213,52141.2
5/18/2020 23:00,FC03043213,54005.9
5/19/2020 0:00,FC03043213,51264.2
5/19/2020 1:00,FC03043213,54005.4
5/19/2020 2:00,FC03043213,53536
5/19/2020 3:00,FC03043213,51134
5/19/2020 4:00,FC03043213,53818.9
5/19/2020 5:00,FC03043213,51504.8
5/19/2020 6:00,FC03043213,54110
5/19/2020 7:00,FC03043213,53023.7
5/19/2020 8:00,FC03043213,54001.6
5/19/2020 9:00,FC03043213,50874.6
5/19/2020 10:00,FC03043213,54142.2
5/19/2020 11:00,FC03043213,54037.2
5/19/2020 12:00,FC03043213,56763.1
5/19/2020 13:00,FC03043213,59187.7
5/19/2020 14:00,FC03043213,59078.4
5/19/2020 15:00,FC03043213,59004.2
5/19/2020 16:00,FC03043213,58605.9
5/19/2020 17:00,FC03043213,58507.2
5/19/2020 18:00,FC03043213,58638.5
5/19/2020 19:00,FC03043213,58264
5/19/2020 20:00,FC03043213,58540.3
5/19/2020 21:00,FC03043213,58023.2
5/19/2020 22:00,FC03043213,58290.6
5/19/2020 23:00,FC03043213,54521.5
5/20/2020 0:00,FC03043213,58346.5
5/20/2020 1:00,FC03043213,58418.1
5/20/2020 2:00,FC03043213,58437.7
5/20/2020 3:00,FC03043213,58377.6
5/20/2020 4:00,FC03043213,57564.7
5/20/2020 5:00,FC03043213,58265.9
5/20/2020 6:00,FC03043213,58329.7
5/20/2020 7:00,FC03043213,55846.7
5/20/2020 8:00,FC03043213,58462
5/20/2020 9:00,FC03043213,55544.1
5/20/2020 10:00,FC03043213,54790.4
5/20/2020 11:00,FC03043213,55041.2
5/20/2020 12:00,FC03043213,58318.3
5/20/2020 13:00,FC03043213,57699
5/20/2020 14:00,FC03043213,54869.4
5/20/2020 15:00,FC03043213,54833.6
5/20/2020 16:00,FC03043213,55389.1
5/20/2020 17:00,FC03043213,58290.5
5/20/2020 18:00,FC03043213,55536.5
